count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,duration,hot,last_flag,logged_in,num_compromised,srv_count,srv_diff_host_rate
18,0.0,8422,255,0.0,0.0,0.0,0,0,21,1,0,18,0.0
1,0.0,146,255,0.01,0.01,0.0,0,0,0,0,0,1,0.0
11,0.0,667,102,0.0,0.01,0.02,0,0,21,1,0,16,0.12
3,1.0,0,38,0.13,0.03,0.03,0,0,15,0,0,16,1.0
1,0.0,0,120,0.06,0.01,0.0,0,0,11,0,0,1,0.0
3,0.0,2327,255,0.0,0.0,0.0,0,0,21,1,0,3,0.0
15,0.0,3555,15,0.0,0.07,0.05,0,0,21,1,0,15,0.0
138,0.07,0,255,0.06,0.0,0.0,0,0,20,0,0,9,0.0
1,0.0,132,255,0.0,0.0,0.0,0,0,21,0,0,3,0.67
6,0.0,1022,38,0.0,0.03,0.06,0,0,21,1,0,6,0.0
1,0.0,5181,21,0.0,0.05,0.02,0,0,21,1,0,1,0.0
5,0.0,457,201,0.0,0.0,0.02,0,0,21,1,0,5,0.0
274,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,17,0.0
18,0.0,0,255,0.0,1.0,0.0,0,0,20,0,0,18,0.0
15,0.0,6470,15,0.0,0.07,0.02,0,0,21,1,0,17,0.12
2,0.0,12494,2,0.0,0.5,0.06,0,0,21,1,0,15,0.2
2,0.0,147,255,0.01,0.0,0.0,0,0,12,0,0,2,0.0
15,0.0,6906,57,0.0,0.02,0.02,0,0,21,1,0,15,0.0
31,0.0,0,255,0.01,0.0,0.0,809,0,15,1,0,31,0.0
1,0.0,2051,97,0.03,0.01,0.0,61,1,0,1,0,1,0.0
140,0.06,0,255,0.06,0.0,0.0,0,0,20,0,0,10,0.0
508,0.0,55,255,0.0,0.94,0.0,0,0,17,0,0,508,0.0
2,0.0,0,82,0.05,0.41,0.02,0,0,21,0,0,2,0.0
446,1.0,0,255,1.0,0.0,0.0,0,0,18,0,0,1,0.0
3,0.0,13602,38,0.0,0.03,0.04,0,0,21,1,0,5,0.4
3,0.0,1246,255,0.0,0.0,0.0,0,0,21,1,0,3,0.0
1,0.0,93,255,0.01,0.0,0.0,4,0,18,1,0,1,0.0
110,0.0,0,225,0.08,0.0,0.0,0,0,18,0,0,110,0.0
1,0.0,597,255,0.8,0.0,0.0,281,2,12,1,0,1,0.0
7,0.0,1056,255,0.0,0.0,0.0,0,0,21,1,0,8,0.25
1,0.0,93,255,0.04,0.0,0.0,3,0,17,1,0,1,0.0
2,0.0,44,255,0.01,0.01,0.0,0,0,18,0,0,3,0.67
205,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,15,0.0
131,0.1,0,255,0.09,0.0,0.0,0,0,19,0,0,2,0.0
139,0.0,138,255,0.0,0.0,0.0,0,0,18,0,0,218,0.01
510,0.0,0,255,0.0,1.0,0.0,0,0,21,0,0,510,0.0
1,0.0,19512,23,0.13,0.04,0.0,10499,0,10,0,0,1,0.0
1,0.0,597,103,0.06,0.01,0.0,282,2,11,1,0,1,0.0
286,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,1,0.0
511,0.0,47,255,0.0,0.92,0.0,0,0,17,0,0,511,0.0
17,0.0,0,246,0.01,0.0,0.0,806,0,14,1,0,17,0.0
133,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,133,0.0
3,0.0,3092,150,0.0,0.01,0.03,0,0,21,1,0,4,0.5
13,0.0,622,255,0.0,0.0,0.0,0,0,21,1,0,30,0.07
1,0.0,0,2,0.0,1.0,0.52,0,0,16,0,0,24,1.0
1,0.0,44,255,0.13,0.0,0.0,7338,0,18,0,0,1,0.0
33,0.0,1,255,0.01,0.0,0.0,805,0,14,1,0,33,0.0
2,0.0,1225,192,0.0,0.01,0.01,0,0,21,1,0,12,0.17
178,0.09,0,255,0.09,0.0,0.0,0,0,21,0,0,20,0.0
75,0.81,1,255,0.72,1.0,0.0,0,0,14,0,0,1,0.0
91,0.0,0,116,0.03,0.78,0.0,0,0,6,0,0,91,0.0
8,0.0,0,98,0.05,0.41,0.02,0,0,21,0,0,8,0.0
10,0.0,0,255,0.01,0.0,0.0,2071,0,14,1,0,10,0.0
2,0.0,0,6,0.0,1.0,0.0,280,0,18,0,0,2,0.0
1,0.0,0,184,0.03,0.15,0.06,0,0,21,0,0,2,1.0
1,0.0,0,5,0.0,1.0,0.14,0,0,13,0,0,1,0.0
3,0.0,371,134,0.0,0.01,0.01,0,0,21,1,0,5,0.6
1,0.0,44,255,0.68,0.0,0.0,0,0,18,0,0,1,0.0
2,0.0,1974,161,0.0,0.01,0.01,0,0,21,1,0,2,0.0
458,1.0,0,255,0.9,0.0,0.0,0,0,18,0,0,1,0.0
4,0.0,1380,255,0.02,0.0,0.0,0,0,21,1,0,4,0.0
1,0.0,83,161,0.02,0.01,0.01,0,0,18,1,0,1,0.0
32,0.0,4963,255,0.0,0.0,0.0,0,0,21,1,0,32,0.0
13,0.0,1158,81,0.0,0.01,0.04,0,0,21,1,0,13,0.0
407,0.0,51,255,0.0,1.0,0.0,0,0,17,0,0,407,0.0
1,0.0,330,53,0.08,0.02,0.01,0,0,21,1,0,2,1.0
220,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,10,0.0
1,0.0,1395,88,0.0,0.01,0.01,0,0,21,1,0,1,0.0
96,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,19,0.0
5,0.0,1790,255,0.0,0.0,0.0,0,0,21,1,0,5,0.0
1,0.0,146,239,0.01,0.0,0.0,0,0,3,0,0,1,0.0
2,0.0,0,8,0.0,1.0,0.12,280,0,16,0,0,2,0.0
2,0.0,293,255,0.04,0.0,0.0,1,0,18,1,0,2,0.0
509,0.0,52,255,0.0,0.86,0.0,0,0,17,0,0,509,0.0
6,0.0,367,8,0.0,0.12,0.03,0,0,21,1,0,6,0.0
2,0.0,145,255,0.0,0.01,0.0,0,0,19,0,0,2,0.0
39,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,39,0.0
232,0.06,0,255,0.08,0.0,0.0,0,0,21,0,0,16,0.0
1,0.0,260,17,0.0,0.06,0.05,0,0,21,1,0,24,0.08
132,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,15,0.0
17,0.0,2892,255,0.0,0.0,0.0,0,0,21,1,0,23,0.22
2,0.0,0,3,0.67,0.67,0.5,0,0,7,0,0,4,0.5
510,0.0,56,255,0.0,0.84,0.0,0,0,17,0,0,510,0.0
254,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,18,0.0
358,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,358,0.0
21,0.0,4713,207,0.0,0.0,0.03,0,0,21,1,0,23,0.09
1,0.0,44,255,0.02,0.0,0.0,0,0,18,0,0,1,0.0
185,1.0,1,255,0.76,0.99,0.0,0,0,17,0,0,1,0.0
2,0.0,2225,2,0.0,0.5,0.02,0,0,21,1,0,3,0.67
3,1.0,0,11,0.27,0.09,0.0,0,0,15,0,0,5,1.0
3,1.0,0,42,0.12,0.02,0.03,0,0,15,0,0,8,1.0
4,0.0,8314,255,0.01,0.0,0.0,0,2,16,1,1,4,0.0
38,0.05,0,255,0.05,0.0,0.0,0,0,20,0,0,18,0.0
26,0.0,365,255,0.0,0.0,0.0,0,0,21,1,0,26,0.0
90,0.0,0,255,0.02,0.35,0.0,0,0,3,0,0,90,0.0
26,0.0,675,255,0.0,0.0,0.0,0,0,21,1,0,31,0.1
208,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,5,0.0
4,0.0,147,255,0.0,0.01,0.0,0,0,19,0,0,4,0.0
1,0.0,0,255,0.02,0.0,0.0,0,0,18,0,0,1,0.0
248,0.0,0,255,0.0,1.0,0.0,0,0,20,0,0,248,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,15,1,0,1,0.0
108,0.06,0,255,0.05,0.0,0.0,0,0,20,0,0,11,0.0
7,0.0,1164,255,0.0,0.0,0.0,0,0,19,1,0,7,0.0
246,0.0,51,255,0.0,0.96,0.0,0,0,17,0,0,246,0.0
7,0.0,269,255,0.0,0.0,0.0,0,0,20,1,0,9,0.22
134,0.08,0,255,0.09,0.0,0.0,0,0,21,0,0,14,0.0
4,0.0,1892,13,0.0,0.08,0.03,0,0,21,1,0,9,0.22
1,0.0,27423,24,0.0,0.04,0.06,0,0,21,1,0,1,0.0
30,0.0,0,255,0.0,0.0,0.0,0,0,16,0,0,30,0.0
152,0.0,77,255,0.0,0.01,0.0,0,0,18,0,0,152,0.0
2,1.0,147,255,0.01,0.01,0.0,0,0,21,0,0,1,0.0
8,0.0,1346,20,0.0,0.05,0.07,0,0,21,1,0,12,0.17
11,0.0,129,255,0.0,0.0,0.0,0,0,21,0,0,19,0.11
1,0.0,93,255,0.01,0.0,0.0,4,0,16,1,0,1,0.0
156,0.1,0,255,0.1,0.0,0.0,0,0,21,0,0,9,0.0
29,0.0,8572,29,0.0,0.03,0.02,0,0,21,1,0,29,0.0
9,0.0,4986,9,0.0,0.11,0.01,0,0,21,1,0,17,0.18
10,0.0,1011,34,0.0,0.03,0.03,0,0,21,1,0,27,0.11
18,0.0,7332,49,0.0,0.02,0.02,0,0,21,1,0,19,0.11
96,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,1,0.0
1,0.0,44,255,0.03,0.0,0.0,7867,0,17,0,0,1,0.0
1,0.0,0,255,0.01,0.0,0.0,0,0,20,0,0,1,0.0
6,0.0,292,45,0.0,0.02,0.04,0,0,21,1,0,9,0.33
133,0.0,128,255,0.0,0.0,0.0,0,0,18,0,0,213,0.01
2,0.0,1227,255,0.0,0.0,0.0,0,0,21,1,0,7,0.29
209,0.08,0,255,0.08,0.0,0.0,0,0,21,0,0,3,0.0
230,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,16,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,1,0.0
177,0.0,44,255,0.01,0.29,0.0,0,0,18,0,0,177,0.0
5,0.0,8314,255,0.0,0.0,0.0,0,2,15,1,1,8,0.25
3,0.0,8314,255,0.01,0.0,0.0,2,2,17,1,1,3,0.0
1,0.0,391,255,0.78,0.0,0.0,0,0,18,1,0,4,1.0
133,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,12,0.0
1,0.0,0,4,1.0,1.0,0.0,0,0,17,0,0,1,0.0
131,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
1,0.0,408,255,0.02,0.0,0.0,0,0,18,1,0,5,1.0
238,0.07,0,255,0.06,0.0,0.0,0,0,19,0,0,1,0.0
112,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,112,0.0
227,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,9,0.0
1,0.0,103,255,0.02,0.0,0.0,4,0,15,1,0,1,0.0
482,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
8,0.0,0,255,0.01,0.0,0.0,2058,0,15,1,0,8,0.0
267,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
4,1.0,0,116,0.04,0.01,0.02,0,0,15,0,0,8,0.88
11,0.0,397,255,0.0,0.0,0.0,0,0,21,1,0,12,0.17
1,0.0,225,192,0.03,0.01,0.11,0,0,21,0,0,1,0.0
2,0.0,2013,255,0.04,0.0,0.0,0,0,18,1,0,2,0.0
4,0.5,293,255,0.05,0.0,0.0,1,0,17,1,0,3,0.0
2,0.0,1494,255,0.0,0.0,0.0,0,0,21,1,0,2,0.0
1,0.0,93,220,0.01,0.0,0.0,4,0,10,1,0,1,0.0
13,0.0,1550,255,0.0,0.0,0.0,0,0,21,1,0,14,0.14
319,0.0,53,255,0.0,0.93,0.0,0,0,17,0,0,319,0.0
511,0.0,0,244,0.01,1.0,0.0,0,0,18,0,0,511,0.0
1,0.0,93,255,0.02,0.0,0.0,6,0,18,1,0,1,0.0
1,0.0,393,143,0.03,0.01,0.04,1,0,18,1,0,1,0.0
239,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,18,0.0
128,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,15,0.0
144,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,18,1,0,1,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,15,0,0,1,0.0
2,0.0,4338,2,0.0,0.5,0.04,0,0,21,1,0,2,0.0
276,0.07,0,248,0.07,0.0,0.0,0,0,18,0,0,12,0.0
1,0.0,333,255,0.02,0.0,0.0,0,0,21,1,0,1,0.0
1,0.0,44,255,0.26,0.0,0.0,7490,0,18,0,0,1,0.0
25,0.0,1992,25,0.0,0.04,0.08,0,0,21,1,0,25,0.0
305,1.0,0,255,0.98,0.0,0.0,0,0,18,0,0,1,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,17,1,0,1,0.0
1,0.0,330,139,0.04,0.01,0.01,2,0,21,1,0,2,1.0
8,0.0,811,77,0.0,0.01,0.01,0,0,21,1,0,9,0.22
1,0.0,93,255,0.04,0.0,0.0,5,0,16,1,0,1,0.0
33,0.0,126,255,0.01,0.0,0.0,0,0,21,0,0,51,0.04
511,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
191,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,8,0.0
13,0.46,0,255,0.4,0.68,0.0,0,0,20,0,0,1,0.0
25,0.0,1,255,0.01,0.0,0.0,805,0,14,1,0,25,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,1,0.0
4,0.0,38131,255,0.0,0.0,0.0,0,0,21,1,0,4,0.0
2,0.0,146,97,0.0,0.01,0.0,0,0,0,0,0,2,0.0
461,1.0,0,255,1.0,0.0,0.0,0,0,18,0,0,1,0.0
1,0.0,157,73,0.05,0.01,0.0,0,0,7,0,0,1,0.0
1,0.0,0,31,0.1,0.03,0.04,0,0,17,0,0,3,1.0
3,0.0,8314,255,0.01,0.0,0.0,0,2,13,1,1,19,0.16
1,0.0,0,255,0.02,0.0,0.0,0,0,18,0,0,1,0.0
187,0.09,0,255,0.08,0.0,0.0,0,0,21,0,0,19,0.0
10,0.0,1503,255,0.0,0.01,0.0,0,0,21,1,0,10,0.0
125,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
150,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,20,0.0
132,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
414,1.0,0,255,0.95,0.0,0.0,0,0,19,0,0,1,0.0
1,0.0,601,255,0.02,0.0,0.0,282,2,12,1,0,1,0.0
10,0.0,1487,34,0.0,0.03,0.05,0,0,21,1,0,10,0.0
20,0.0,622,255,0.0,0.0,0.0,0,0,21,1,0,20,0.0
2,0.0,293,255,0.14,0.0,0.0,1,0,11,1,0,2,0.0
1,0.0,349,255,0.0,0.0,0.0,0,0,21,1,0,1,0.0
140,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,20,0.0
3,1.0,0,70,0.07,0.01,0.03,0,0,15,0,0,22,1.0
458,1.0,0,255,0.95,0.0,0.0,0,0,18,0,0,1,0.0
4,0.0,1039,73,0.0,0.01,0.03,0,0,21,1,0,4,0.0
1,0.0,146,255,0.01,0.01,0.0,0,0,6,0,0,1,0.0
55,0.0,0,255,0.0,0.0,0.0,909,0,15,1,0,55,0.0
1,0.0,0,255,0.03,0.54,0.0,0,0,21,0,0,1,0.0
1,0.0,147,151,0.01,0.01,0.0,0,0,2,0,0,1,0.0
188,0.09,0,255,0.09,0.0,0.0,0,0,21,0,0,9,0.0
4,1.0,0,133,0.04,0.01,0.04,0,0,15,0,0,9,1.0
12,0.0,0,100,0.04,0.58,0.01,0,0,21,0,0,12,0.0
4,0.0,1774,255,0.02,0.0,0.0,0,0,21,1,0,5,0.4
9,0.0,645,9,0.0,0.11,0.03,0,0,21,1,0,9,0.0
1,0.0,0,4,0.0,1.0,0.25,0,0,15,0,0,60,1.0
1,0.0,0,5,0.0,1.0,0.14,0,0,13,0,0,1,0.0
222,0.0,0,255,0.0,1.0,0.0,0,0,19,0,0,222,0.0
222,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,12,0.0
511,0.0,0,167,0.03,0.26,0.0,0,0,18,0,0,511,0.0
13,0.0,1689,67,0.0,0.01,0.02,0,0,21,1,0,13,0.0
18,0.0,2692,237,0.0,0.0,0.01,0,0,21,1,0,18,0.0
30,0.0,0,255,0.0,0.0,0.0,0,0,15,0,0,30,0.0
7,0.0,5040,40,0.0,0.03,0.07,0,0,21,1,0,10,0.3
2,1.0,0,255,0.71,0.6,0.0,0,0,18,0,0,1,0.0
248,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,1,0.0
39,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,39,0.0
2,0.0,105,255,0.01,0.0,0.0,0,0,6,0,0,2,0.0
114,0.06,0,255,0.05,0.0,0.0,0,0,18,0,0,6,0.0
162,0.0,75,255,0.0,0.01,0.0,0,0,18,0,0,162,0.0
3,0.0,2239,255,0.02,0.0,0.0,0,0,21,1,0,3,0.0
1,0.0,44,255,0.69,0.0,0.0,0,0,18,0,0,1,0.0
201,0.06,0,255,0.07,0.0,0.0,0,0,18,0,0,1,0.0
1,0.0,44,255,0.03,0.0,0.0,0,0,18,0,0,1,0.0
2,0.0,147,255,0.01,0.01,0.0,0,0,2,0,0,2,0.0
1,0.0,44,255,0.02,0.0,0.0,7284,0,18,0,0,1,0.0
511,0.0,0,225,0.01,1.0,0.0,0,0,18,0,0,511,0.0
8,0.0,479,255,0.0,0.0,0.0,0,0,21,1,0,8,0.0
1,0.0,0,255,0.29,0.28,0.0,0,0,3,0,0,1,0.0
130,0.07,0,255,0.06,0.0,0.0,0,0,19,0,0,4,0.0
3,0.0,49,255,0.0,0.01,0.0,0,0,16,0,0,3,0.0
5,0.0,4206,187,0.0,0.01,0.01,0,0,21,1,0,9,0.22
7,0.0,17,52,0.06,0.02,0.0,0,0,21,0,0,97,0.02
35,0.0,3375,255,0.0,0.0,0.0,0,0,21,1,0,36,0.06
10,0.0,0,255,0.02,0.04,0.0,0,0,18,0,0,10,0.0
1,0.0,44,255,0.02,0.0,0.0,7506,0,18,0,0,1,0.0
212,0.0,44,255,0.0,0.0,0.0,0,0,18,0,0,212,0.0
25,0.0,19819,25,0.0,0.04,0.07,0,0,21,1,0,25,0.0
11,0.0,2123,11,0.0,0.09,0.03,0,0,21,1,0,15,0.33
10,0.0,1293,255,0.0,0.0,0.0,0,0,21,1,0,10,0.0
1,0.0,2251,255,0.0,0.0,0.0,0,0,21,1,0,2,1.0
72,0.86,1,255,0.65,0.99,0.0,0,0,14,0,0,1,0.0
14,0.0,0,255,0.0,1.0,0.0,0,0,17,0,0,14,0.0
1,0.0,44,255,0.27,0.0,0.0,7506,0,18,0,0,1,0.0
6,0.0,1193,42,0.0,0.02,0.03,0,0,21,1,0,6,0.0
56,0.0,791,255,0.0,0.0,0.0,0,0,21,1,0,56,0.0
4,0.0,8314,255,0.0,0.0,0.0,0,2,16,1,1,5,0.4
1,0.0,998,255,0.0,0.01,0.0,0,0,21,1,0,4,0.5
469,1.0,0,255,0.98,0.0,0.0,0,0,18,0,0,1,0.0
8,0.0,42,255,0.0,0.01,0.0,0,0,21,0,0,9,0.22
143,0.06,0,255,0.06,0.0,0.0,0,0,19,0,0,4,0.0
10,0.0,0,79,0.08,0.63,0.03,0,0,21,0,0,10,0.0
216,0.08,0,255,0.07,0.0,0.0,0,0,21,0,0,11,0.0
4,0.5,293,255,0.06,0.0,0.0,1,0,17,1,0,3,0.0
222,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,17,0.0
9,0.0,1987,9,0.0,0.11,0.06,0,0,21,1,0,9,0.0
136,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,1,0.0
17,0.0,1550,37,0.0,0.03,0.02,0,0,21,1,0,43,0.09
205,0.06,0,255,0.06,0.0,0.0,0,0,19,0,0,12,0.0
3,0.0,1279,50,0.0,0.02,0.04,0,0,21,1,0,3,0.0
43,0.19,0,255,0.15,0.0,0.0,0,0,21,0,0,2,0.0
3,0.0,293,255,0.14,0.0,0.0,1,0,11,1,0,3,0.0
25,0.0,771,255,0.0,0.0,0.0,0,0,21,1,0,29,0.1
30,0.0,3550,255,0.0,0.0,0.0,0,0,21,1,0,30,0.0
53,0.08,0,255,0.1,0.01,0.0,0,0,18,0,0,12,0.0
115,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,115,0.0
14,0.0,2178,255,0.0,0.0,0.0,0,0,21,1,0,14,0.0
98,0.0,42,255,0.01,0.01,0.0,0,0,18,0,0,162,0.01
2,0.0,402,255,0.0,0.0,0.0,0,0,21,1,0,2,0.0
139,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,12,0.0
1,0.0,44,255,0.72,0.0,0.0,0,0,18,0,0,1,0.0
126,0.0,45,255,0.0,0.01,0.0,0,0,18,0,0,206,0.01
253,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,16,0.0
9,0.0,1188,36,0.0,0.03,0.02,0,0,21,1,0,30,0.1
1,0.0,438,255,0.0,0.0,0.0,0,0,21,1,0,1,0.0
4,0.0,12045,17,0.0,0.06,0.03,0,0,21,1,0,19,0.16
153,0.0,43,255,0.01,0.2,0.0,0,0,18,0,0,153,0.0
274,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,13,0.0
175,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,175,0.0
251,0.06,0,255,0.06,0.0,0.0,0,0,20,0,0,19,0.0
26,0.0,1636,118,0.0,0.01,0.01,0,0,21,1,0,26,0.0
41,0.32,0,255,0.74,0.74,0.0,0,0,18,0,0,1,0.0
1,0.0,2012,222,0.0,0.0,0.0,0,0,21,1,0,56,0.09
511,0.0,53,255,0.0,0.78,0.0,0,0,17,0,0,511,0.0
166,0.0,77,93,0.02,0.01,0.0,0,0,20,0,0,166,0.0
145,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,14,0.0
204,0.06,0,255,0.07,0.0,0.0,0,0,19,0,0,17,0.0
160,0.09,0,255,0.1,0.0,0.0,0,0,21,0,0,12,0.0
40,0.0,2811,80,0.0,0.01,0.04,0,0,21,1,0,40,0.0
222,0.0,86,255,0.0,0.01,0.0,0,0,18,0,0,222,0.0
1,0.0,44,255,0.52,0.0,0.0,0,0,19,0,0,1,0.0
5,0.0,1733,210,0.0,0.0,0.01,0,0,21,1,0,5,0.0
1,0.0,333,167,0.03,0.01,0.02,2,0,21,1,0,2,1.0
1,0.0,174,255,0.02,0.0,0.0,0,0,10,0,0,1,0.0
109,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,18,0.0
1,0.0,325,200,0.03,0.0,0.02,0,0,21,1,0,1,0.0
7,0.0,1227,113,0.0,0.01,0.0,0,0,21,1,0,7,0.0
1,0.0,0,5,0.0,1.0,0.19,0,0,13,0,0,1,0.0
9,0.0,519,255,0.0,0.0,0.0,0,0,21,1,0,11,0.18
1,0.0,490,255,0.89,0.0,0.0,0,0,18,1,0,3,1.0
8,0.0,370,190,0.0,0.01,0.02,0,0,21,1,0,8,0.0
215,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,4,0.0
214,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,12,0.0
1,0.0,330,127,0.05,0.01,0.01,0,0,21,1,0,2,1.0
1,0.0,764,29,0.1,0.03,0.09,20,4,21,1,0,1,0.0
11,0.0,0,255,0.01,0.0,0.0,2059,0,15,1,0,11,0.0
1,0.0,0,150,0.01,0.01,0.0,0,0,21,0,0,1,0.0
21,0.0,337,255,0.0,0.0,0.0,0,0,21,1,0,21,0.0
111,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,5,0.0
36,0.0,314,255,0.0,0.0,0.0,0,0,21,1,0,40,0.05
2,0.0,327,255,0.0,0.0,0.0,0,0,21,1,0,38,0.13
23,0.0,599,23,0.0,0.04,0.06,0,0,21,1,0,38,0.05
6,0.0,8981,116,0.0,0.01,0.02,0,0,21,1,0,6,0.0
4,0.0,563,64,0.0,0.02,0.03,0,0,21,1,0,4,0.0
265,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,18,0.0
11,0.0,1710,14,0.0,0.07,0.04,0,0,21,1,0,16,0.12
1,0.0,595,255,0.39,0.0,0.0,282,2,12,1,0,1,0.0
2,0.0,146,70,0.03,0.01,0.0,0,0,20,0,0,2,0.0
1,0.0,330,150,0.12,0.01,0.02,1,0,21,1,0,2,1.0
23,0.0,2683,255,0.0,0.0,0.0,0,0,21,1,0,23,0.0
8,0.0,18409,8,0.0,0.12,0.01,0,0,21,1,0,19,0.16
4,0.5,293,255,0.05,0.0,0.0,1,0,18,1,0,3,0.0
3,0.0,1227,255,0.0,0.0,0.0,0,0,21,1,0,3,0.0
416,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,416,0.0
105,1.0,1,255,0.78,1.0,0.0,0,0,16,0,0,1,0.0
143,0.0,0,255,0.01,1.0,0.0,0,0,21,0,0,143,0.0
394,0.0,44,255,0.01,0.0,0.0,0,0,18,0,0,394,0.0
245,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,12,0.0
210,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,14,0.0
112,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,4,0.0
25,0.0,5041,25,0.0,0.04,0.04,0,0,21,1,0,25,0.0
244,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,8,0.0
2,0.0,0,81,0.06,0.31,0.0,0,0,20,0,0,2,0.0
54,0.0,0,255,0.0,0.0,0.0,903,0,14,1,0,54,0.0
156,0.1,0,255,0.09,0.0,0.0,0,0,21,0,0,4,0.0
188,0.09,0,255,0.1,0.0,0.0,0,0,21,0,0,16,0.0
1,0.0,44,255,0.1,0.0,0.0,7274,0,18,0,0,1,0.0
36,0.0,0,255,0.01,0.0,0.0,798,0,14,1,0,36,0.0
1,0.0,83,252,0.02,0.0,0.01,0,0,18,1,0,1,0.0
140,0.08,0,255,0.07,0.0,0.0,0,0,21,0,0,10,0.0
131,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,14,0.0
12,0.0,260,43,0.0,0.02,0.04,0,0,21,1,0,12,0.0
208,0.0,71,255,0.0,0.01,0.0,0,0,18,0,0,208,0.0
1,0.0,44,255,0.02,0.0,0.0,7386,0,14,0,0,1,0.0
10,0.0,15157,137,0.0,0.01,0.01,0,0,21,1,0,12,0.25
505,0.0,50,255,0.0,0.82,0.0,0,0,17,0,0,505,0.0
1,0.0,142,88,0.05,0.01,0.25,0,0,21,0,0,1,0.0
1,0.0,93,246,0.01,0.0,0.0,4,0,13,1,0,1,0.0
263,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,20,0.0
11,0.0,292,203,0.0,0.0,0.01,0,0,21,1,0,12,0.17
13,0.0,285,170,0.0,0.01,0.02,0,0,21,1,0,13,0.0
1,0.0,591,236,0.03,0.0,0.0,282,2,13,1,0,1,0.0
1,0.0,44,255,0.71,0.0,0.0,0,0,17,0,0,1,0.0
13,0.0,168,72,0.0,0.01,0.02,0,0,21,1,0,13,0.0
216,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,15,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,15,1,0,1,0.0
34,0.0,182,35,0.0,0.03,0.01,96,0,21,1,0,34,0.0
2,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,2,0.0
244,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,7,0.0
4,0.0,8314,255,0.01,0.0,0.0,0,2,11,1,1,16,0.12
22,0.0,451,83,0.0,0.01,0.02,0,0,21,1,0,22,0.0
